	G2-31	G2-32	G2-33	G2-34	G2-35	G2-36	G2-71	G2-72	G2-73	G2-74	G2-75	G2-76	G3-PF1	G3-PF10	G3-PF11	G3-PF12	G3-PF13	G3-PF14	G3-PF2	G3-PF3	G3-PF4	G3-PF5	G3-PF6	G3-PF7	G3-PF8	G3-PF9	G3-WF1	G3-WF10	G3-WF2	G3-WF3	G3-WF4	G3-WF5	G3-WF6	G3-WF7	G3-WF8	G3-WF9
G3-PF4	0.6236530368447134	0.5996024014378466	0.6130278778597718	0.6423248386158533	0.609364021510313	0.6612107798133744	0.6637140665835001	0.6406757615949439	0.6030714267163615	0.6673375032271008	0.6293177620689024	0.6663709165319489	0.5396127173957737	0.5073480426536436	0.5963842122060977	0.6263978325932854	0.6470616714880036	0.5623047107339595	0.6801418932924326	0.5927791356340872	0.0	0.4734884387668412	0.6588403266111512	0.6333243000340014	0.5503053494161234	0.5819634134646011	0.5346649896816669	0.5173859252378215	0.574796987890684	0.5268853226740726	0.4596652038515523	0.42649082252934634	0.5214184388717469	0.5580249911131534	0.5345129625232629	0.527074717059424
G3-PF5	0.6341755065523692	0.6105235614616302	0.6063745006420082	0.6479069089146927	0.6200786898408505	0.6664276023215268	0.6662750026152313	0.6509115375694715	0.6187766893414283	0.5737512074366689	0.6207271767739563	0.6715258459385148	0.5448164908727053	0.5009934266499334	0.5632984675403739	0.5898761440418585	0.6279513609567556	0.57173141457441	0.6067500783627446	0.6130576936882441	0.4734884387668412	0.0	0.587418440649999	0.5104188491033174	0.5405550484583567	0.526896200365241	0.5478339815553391	0.3981122139659506	0.5656594360802008	0.5685197494849706	0.4807627690321504	0.47158785781681184	0.5139136741901973	0.5701475025022043	0.5263893544283499	0.4891785447354
G3-PF6	0.7171708680729281	0.6715016939685132	0.695862421169653	0.7297481104342869	0.7050743576008114	0.7451422618518079	0.7331151024238409	0.7331544187313461	0.7052282464156763	0.7027524585335281	0.7334030542500899	0.748703252088456	0.6524022607720774	0.645795625330089	0.5488665515361785	0.49664569787599977	0.5612861960366875	0.5531603090295935	0.6152010360461393	0.6881270640512104	0.6588403266111512	0.587418440649999	0.0	0.62718436950986	0.5394325004133899	0.5767695194824679	0.6539775184466855	0.5283336204135562	0.5155909385685457	0.5234694165150751	0.575712997552371	0.6183533366509922	0.602101033310426	0.668516954168008	0.6016451993152563	0.5632651967380775
G3-PF7	0.7246474981875219	0.6985686170501253	0.7008120010087525	0.7385664032652545	0.7110154118581168	0.7559361265876684	0.7412969873080827	0.7425096501524733	0.7112775942742526	0.6728816618582215	0.6789868736669594	0.7587599057651069	0.6952557926540461	0.6558598825266632	0.5200957310866562	0.6648520805014054	0.6320553832797084	0.6688557451593283	0.5575267064600394	0.6557706910969335	0.6333243000340014	0.5104188491033174	0.62718436950986	0.0	0.5830001331465833	0.6130084304811959	0.6977663715523865	0.5445141016980573	0.610978558141826	0.6328183877762673	0.5712107591077188	0.5397386688393617	0.6142512229923047	0.6973165396615936	0.6675012724130871	0.5943508465719701
G3-PF8	0.5471492276937234	0.48707244546326006	0.5354294119601374	0.5716564709142322	0.5316710435217693	0.5929103040983386	0.5932953854606818	0.5639755247165558	0.5180235206903497	0.532575109231231	0.5776067676860447	0.5941436011570994	0.5160628494355137	0.43905291459414714	0.5528543858719417	0.5901691070583384	0.5968914818252367	0.49041551128839495	0.6790099046771505	0.6157445225650473	0.5503053494161234	0.5405550484583567	0.5394325004133899	0.5830001331465833	0.0	0.5030702338349238	0.5217789473304637	0.4007864190100247	0.43772306183071896	0.5297434025362558	0.435691738770234	0.5007530443286552	0.48827031725701475	0.5360158539809513	0.5095197448654442	0.4783286386501106
G3-PF9	0.6196298378769685	0.5955796475592557	0.6090097061203561	0.6384639244945189	0.6053592864705722	0.6573548192008463	0.6548143655838474	0.6413872442362186	0.6037444737463953	0.6073854357745379	0.5814527596454905	0.6626600262638466	0.5320139577028785	0.5684838537829955	0.6560007748082374	0.5764055332948934	0.6695984605177581	0.572933553903217	0.6931995292577312	0.6873230779408871	0.5819634134646011	0.526896200365241	0.5767695194824679	0.6130084304811959	0.5030702338349238	0.0	0.5270612060202101	0.4629209078362277	0.5168790662206928	0.6445098250948018	0.558154738349184	0.5814126907606008	0.5779522454537153	0.5586280250930868	0.5273435474323687	0.5327751373896309
G3-WF1	0.3367937893829184	0.3053593037213948	0.3234787646025959	0.3482068161533977	0.3205247565092354	0.28473011596041187	0.4860407022903941	0.25326663311844627	0.30739241682424834	0.45937461112275946	0.4081092181862207	0.2873008740797738	0.02158841779529151	0.5172956978891775	0.688457847246393	0.6600260832341337	0.7385533364175054	0.3624200834500981	0.8014950289725763	0.7518198375502069	0.5346649896816669	0.5478339815553391	0.6539775184466855	0.6977663715523865	0.5217789473304637	0.5270612060202101	0.0	0.3872692828768822	0.547616237467322	0.6613888045447999	0.45529121741824136	0.5364939366016788	0.4817007436575783	0.11783131534399392	0.19828154881940718	0.4412795945968965
G3-WF10	0.49937801911123897	0.47148940255415933	0.48722629980658905	0.48717067220910587	0.44172764481949006	0.550123238236063	0.5584717445840262	0.5178243328076564	0.46684422376246304	0.48756498873802223	0.47727446922028915	0.5516341002935641	0.37871994352397753	0.4971544067622465	0.5500889240865082	0.5605102959372137	0.6571601370635196	0.4043825210060258	0.6959561931112227	0.6417451649383258	0.5173859252378215	0.3981122139659506	0.5283336204135562	0.5445141016980573	0.4007864190100247	0.4629209078362277	0.3872692828768822	0.0	0.48361841546177636	0.5541272672131168	0.4088730993112135	0.5005793356409685	0.4234657804314805	0.40841692194587104	0.3796195440491287	0.3627197572441536
G3-WF2	0.5961250950459573	0.5468597909722868	0.5849426781699153	0.6170361052609021	0.5811797070518514	0.6370556348668984	0.6250606262839383	0.6047190919041061	0.5634396595186787	0.517737439689437	0.6144310012742774	0.6315766564056696	0.5426766122887892	0.5620544057018485	0.6010172226527973	0.5771941498562347	0.6151871551108746	0.5179499990687775	0.6311359909752885	0.6903447636111666	0.574796987890684	0.5656594360802008	0.5155909385685457	0.610978558141826	0.43772306183071896	0.5168790662206928	0.547616237467322	0.48361841546177636	0.0	0.5150163431149731	0.3955220663744723	0.5324503801202156	0.5545559292603147	0.5535403386778118	0.53500109719002	0.46928505969890744
G3-WF3	0.7245047170233782	0.6897215956420826	0.7032354530707039	0.7369495805738487	0.712320520974307	0.752424675683942	0.7312903645774661	0.7310955459504894	0.70301368567915	0.6697449994030993	0.7321913489072847	0.7488487009134809	0.6587944812331217	0.602972253664991	0.5276702386015267	0.551499680957371	0.5481161650908444	0.5586638232677977	0.5855661325426624	0.5988006942988264	0.5268853226740726	0.5685197494849706	0.5234694165150751	0.6328183877762673	0.5297434025362558	0.6445098250948018	0.6613888045447999	0.5541272672131168	0.5150163431149731	0.0	0.4497699100997208	0.5869902987909099	0.5867228706667624	0.6637365634596456	0.6314896961153255	0.5488568602131294
G3-WF4	0.5539601138326261	0.5277842111283225	0.5424793483017225	0.5775980882816923	0.5387691297664187	0.598365742298031	0.5995466049525212	0.5724133129080929	0.5278934035645169	0.4801410287309474	0.5798346171358945	0.596072129693475	0.44864413465239467	0.5299585204212443	0.5959213235969972	0.6476659125233514	0.652946721349801	0.4831377705351988	0.7020784550997893	0.648667003330094	0.4596652038515523	0.4807627690321504	0.575712997552371	0.5712107591077188	0.435691738770234	0.558154738349184	0.45529121741824136	0.4088730993112135	0.3955220663744723	0.4497699100997208	0.0	0.5017162596230995	0.5228806195093241	0.4739823099056524	0.44664716547698136	0.4312298408549314
G3-WF5	0.621958504622884	0.5975511484117159	0.6111756523981443	0.640978307605299	0.6074640024411666	0.660160019860177	0.6553204902815016	0.6301803503670456	0.5916750886922514	0.6568226717274878	0.6043110602466889	0.6550906296074591	0.5316306370650706	0.45762257548736296	0.47867918138661447	0.6662229844351562	0.5902042763140103	0.5233867746880151	0.6507681127521909	0.6203628580285621	0.42649082252934634	0.47158785781681184	0.6183533366509922	0.5397386688393617	0.5007530443286552	0.5814126907606008	0.5364939366016788	0.5005793356409685	0.5324503801202156	0.5869902987909099	0.5017162596230995	0.0	0.4254961694814425	0.5424396592923456	0.5249018537560046	0.5243958417508355
G3-WF6	0.5539662325363387	0.521305307229646	0.5196304830285755	0.5779504127268884	0.5385525184996036	0.5990384427896411	0.6039530984014942	0.5630419389563811	0.5175462912857012	0.6024450823628459	0.5356156631750119	0.592919168714684	0.47539776263885525	0.3832575525242626	0.578392561234424	0.6127140238423796	0.6704696532508456	0.4176995000146469	0.6990336510985822	0.6291609556293702	0.5214184388717469	0.5139136741901973	0.602101033310426	0.6142512229923047	0.48827031725701475	0.5779522454537153	0.4817007436575783	0.4234657804314805	0.5545559292603147	0.5867228706667624	0.5228806195093241	0.4254961694814425	0.0	0.48995226956387067	0.4494187192327595	0.49387122945601597
G3-WF7	0.3933829339969078	0.3612345708379418	0.379588089760518	0.4031732160261714	0.37608323875704885	0.3489905973836993	0.5011711360904451	0.28636496722992627	0.3357227494500573	0.489753448868978	0.44113382567443277	0.33813611641427543	0.10004610155377583	0.5500312686680561	0.7007515586543045	0.6830758145195301	0.7507905577245164	0.4106853037573963	0.8033193786527402	0.7575172748148945	0.5580249911131534	0.5701475025022043	0.668516954168008	0.6973165396615936	0.5360158539809513	0.5586280250930868	0.11783131534399392	0.40841692194587104	0.5535403386778118	0.6637365634596456	0.4739823099056524	0.5424396592923456	0.48995226956387067	0.0	0.2498547341937066	0.46089151797176686
G3-WF8	0.3412761841153851	0.3125342201682906	0.2911655883592429	0.3832388284577196	0.3263650228497763	0.4070558804672893	0.4785446046994212	0.38020839259843975	0.3146782427370556	0.45824887454715824	0.40881277687902984	0.41583934619516777	0.1837621522182564	0.4945618684280964	0.6717604029397554	0.6456297661668291	0.705513697282336	0.37164361677695784	0.7581303638112731	0.7306928848685555	0.5345129625232629	0.5263893544283499	0.6016451993152563	0.6675012724130871	0.5095197448654442	0.5273435474323687	0.19828154881940718	0.3796195440491287	0.53500109719002	0.6314896961153255	0.44664716547698136	0.5249018537560046	0.4494187192327595	0.2498547341937066	0.0	0.43325822079700194
G3-WF9	0.54238863911323	0.5159167784434554	0.5307938457202026	0.5669045575077103	0.5270926047130886	0.58794626905456	0.5909303326644073	0.5612912733177088	0.515613348046071	0.5247973250022252	0.5696402542641432	0.5855981682523154	0.43428394986323443	0.5353725003137604	0.5395223638480326	0.5215918076116599	0.5806965025211431	0.4600315202382361	0.6489645720135683	0.6375625573540278	0.527074717059424	0.4891785447354	0.5632651967380775	0.5943508465719701	0.4783286386501106	0.5327751373896309	0.4412795945968965	0.3627197572441536	0.46928505969890744	0.5488568602131294	0.4312298408549314	0.5243958417508355	0.49387122945601597	0.46089151797176686	0.43325822079700194	0.0
