	G4-A1	G4-A10	G4-A11	G4-A2	G4-A4	G4-A5	G4-A6	G4-A7	G4-B1	G4-B10	G4-B11	G4-B2	G4-B3	G4-B4	G4-B5	G4-B6	G4-B7	G4-B9	G4-C1	G4-C10	G4-C2	G4-C3	G4-C4	G4-C5	G4-C9	G4-D1	G4-D10	G4-D2	G4-D3	G4-D4	G4-D5	G4-D9	G4-J1	G4-J2	G4-J4	G4-J5	G4-K1	G4-K2	G4-K3	G4-K4	G4-K5	G4-L1	G4-L3	G4-L4	G4-L5	G4-M1	G4-M2	G4-M3	G4-M4	G4-M5
G4-D5	0.13346002812872823	0.15795372757863343	0.20128678253446128	0.15795372757863343	0.12947474954075605	0.0668121776608158	0.37193108460717544	0.15795372757863343	0.2922364792960694	0.15795372757863343	0.20128678253446128	0.20128678253446128	0.17805356823732824	0.22372717594737052	0.17741280563935324	0.024493699449905208	0.15795372757863343	0.15795372757863343	0.13346002812872823	0.20128678253446128	0.20128678253446128	0.16451845361091397	0.2583030423201621	0.15795372757863343	0.3982845967349648	0.17741280563935324	0.20128678253446128	0.20128678253446128	0.20128678253446128	0.17741280563935324	0.0	0.15795372757863343	0.3168931848272236	0.2870741566608865	0.2870741566608865	0.16338870562403232	0.1830226251317147	0.2870741566608865	0.2887055515198669	0.16338870562403232	0.1830226251317147	0.2870741566608865	0.20693394638847046	0.15875603493727078	0.20693394638847046	0.22006936745137315	0.1830226251317147	0.2870741566608865	0.2870741566608865	0.2870741566608865
G4-D9	0.028266093019357973	0.0	0.06053061817190024	0.0	0.24442802479606796	0.2142126727302775	0.4581864447528878	0.0	0.16662408242309895	0.0	0.06053061817190024	0.06053061817190024	0.08552110656546331	0.346342362124476	0.07898825118559938	0.13681103653914814	0.0	0.0	0.028266093019357973	0.06053061817190024	0.06053061817190024	0.008225591182701112	0.11917315951410457	0.0	0.3217267439683738	0.07898825118559938	0.06053061817190024	0.06053061817190024	0.06053061817190024	0.07898825118559938	0.15795372757863343	0.0	0.25268345959658156	0.15481128761987378	0.15481128761987378	0.0638789705341302	0.031455989483361486	0.15481128761987378	0.15710317576457664	0.0638789705341302	0.031455989483361486	0.15481128761987378	0.11405916547220922	0.05854042344919899	0.11405916547220922	0.08308935026340766	0.031455989483361486	0.15481128761987378	0.15481128761987378	0.15481128761987378
G4-J1	0.22909496208268446	0.25268345959658156	0.28979086466409276	0.25268345959658156	0.36273976328123037	0.3562258800763778	0.5269820177270095	0.25268345959658156	0.3096496879197224	0.25268345959658156	0.28979086466409276	0.28979086466409276	0.267373635126828	0.45173597667829524	0.19502148055562485	0.33779519301095723	0.25268345959658156	0.25268345959658156	0.22909496208268446	0.28979086466409276	0.28979086466409276	0.2549159002097036	0.27636545880217084	0.25268345959658156	0.460284392126628	0.19502148055562485	0.28979086466409276	0.28979086466409276	0.28979086466409276	0.19502148055562485	0.3168931848272236	0.25268345959658156	0.0	0.2502934142717299	0.2502934142717299	0.20312260812264699	0.2307634023480876	0.2502934142717299	0.25207416550350586	0.20312260812264699	0.2307634023480876	0.2502934142717299	0.16710065553153228	0.20677235967824492	0.16710065553153228	0.2652669680695725	0.2307634023480876	0.2502934142717299	0.2502934142717299	0.2502934142717299
G4-J2	0.1784462052080999	0.15481128761987378	0.20544240602943212	0.15481128761987378	0.1869439038777178	0.33429388479724664	0.4369012125493446	0.15481128761987378	0.09937718383048703	0.15481128761987378	0.20544240602943212	0.20544240602943212	0.2263654861096789	0.44542461335838746	0.13504246762011762	0.26934361765762926	0.15481128761987378	0.15481128761987378	0.1784462052080999	0.20544240602943212	0.20544240602943212	0.15753397408833408	0.041884793331726795	0.15481128761987378	0.42469652398088364	0.13504246762011762	0.20544240602943212	0.20544240602943212	0.20544240602943212	0.13504246762011762	0.2870741566608865	0.15481128761987378	0.2502934142717299	0.0	0.0	0.14622044190433653	0.12593233447875152	0.0	0.003165748028777301	0.14622044190433653	0.12593233447875152	0.0	0.09988332839100604	0.15087088821767183	0.09988332839100604	0.1734496748972281	0.12593233447875152	0.0	0.0	0.0
G4-J4	0.1784462052080999	0.15481128761987378	0.20544240602943212	0.15481128761987378	0.1869439038777178	0.33429388479724664	0.4369012125493446	0.15481128761987378	0.09937718383048703	0.15481128761987378	0.20544240602943212	0.20544240602943212	0.2263654861096789	0.44542461335838746	0.13504246762011762	0.26934361765762926	0.15481128761987378	0.15481128761987378	0.1784462052080999	0.20544240602943212	0.20544240602943212	0.15753397408833408	0.041884793331726795	0.15481128761987378	0.42469652398088364	0.13504246762011762	0.20544240602943212	0.20544240602943212	0.20544240602943212	0.13504246762011762	0.2870741566608865	0.15481128761987378	0.2502934142717299	0.0	0.0	0.14622044190433653	0.12593233447875152	0.0	0.003165748028777301	0.14622044190433653	0.12593233447875152	0.0	0.09988332839100604	0.15087088821767183	0.09988332839100604	0.1734496748972281	0.12593233447875152	0.0	0.0	0.0
G4-J5	0.03591489902911911	0.0638789705341302	0.1184806860313034	0.0638789705341302	0.2877381513522123	0.21880058084967294	0.4870156613077054	0.0638789705341302	0.2210822858752639	0.0638789705341302	0.1184806860313034	0.1184806860313034	0.09214769237669637	0.34921137116556883	0.08609509396719812	0.18765529581847626	0.0638789705341302	0.0638789705341302	0.03591489902911911	0.1184806860313034	0.1184806860313034	0.06652552681746934	0.1784462052080999	0.0638789705341302	0.35705954925362116	0.08609509396719812	0.1184806860313034	0.1184806860313034	0.1184806860313034	0.08609509396719812	0.16338870562403232	0.0638789705341302	0.20312260812264699	0.14622044190433653	0.14622044190433653	0.0	0.033978498901135815	0.14622044190433653	0.14852914949062188	0.0	0.033978498901135815	0.14622044190433653	0.05147900819401677	0.00544689348584079	0.05147900819401677	0.08507564989584804	0.033978498901135815	0.14622044190433653	0.14622044190433653	0.14622044190433653
G4-K1	0.05854042344919899	0.031455989483361486	0.08947671995814477	0.031455989483361486	0.2652233490475222	0.2371340729004663	0.47450660522902327	0.031455989483361486	0.19466919946765635	0.031455989483361486	0.08947671995814477	0.08947671995814477	0.11345352371385893	0.3644843320267786	0.108720618387278	0.16270431384419606	0.031455989483361486	0.031455989483361486	0.05854042344919899	0.08947671995814477	0.08947671995814477	0.03417868332088432	0.1493191582361411	0.031455989483361486	0.34073097786815654	0.108720618387278	0.08947671995814477	0.08947671995814477	0.08947671995814477	0.108720618387278	0.1830226251317147	0.031455989483361486	0.2307634023480876	0.12593233447875152	0.12593233447875152	0.033978498901135815	0.0	0.12593233447875152	0.12835191249029773	0.033978498901135815	0.0	0.12593233447875152	0.08517710642076304	0.028531605415295022	0.08517710642076304	0.054363457536367864	0.0	0.12593233447875152	0.12593233447875152	0.12593233447875152
G4-K2	0.1784462052080999	0.15481128761987378	0.20544240602943212	0.15481128761987378	0.1869439038777178	0.33429388479724664	0.4369012125493446	0.15481128761987378	0.09937718383048703	0.15481128761987378	0.20544240602943212	0.20544240602943212	0.2263654861096789	0.44542461335838746	0.13504246762011762	0.26934361765762926	0.15481128761987378	0.15481128761987378	0.1784462052080999	0.20544240602943212	0.20544240602943212	0.15753397408833408	0.041884793331726795	0.15481128761987378	0.42469652398088364	0.13504246762011762	0.20544240602943212	0.20544240602943212	0.20544240602943212	0.13504246762011762	0.2870741566608865	0.15481128761987378	0.2502934142717299	0.0	0.0	0.14622044190433653	0.12593233447875152	0.0	0.003165748028777301	0.14622044190433653	0.12593233447875152	0.0	0.09988332839100604	0.15087088821767183	0.09988332839100604	0.1734496748972281	0.12593233447875152	0.0	0.0	0.0
G4-K3	0.18061186875879595	0.15710317576457664	0.20746825638144997	0.15710317576457664	0.18907189332824437	0.3357165453649166	0.43791944858522974	0.15710317576457664	0.10197910837273992	0.15710317576457664	0.20746825638144997	0.20746825638144997	0.22828617678662935	0.44641228446064907	0.1374426711318697	0.27105706997249096	0.15710317576457664	0.15710317576457664	0.18061186875879595	0.20746825638144997	0.20746825638144997	0.15981847916968672	0.04482897216661179	0.15710317576457664	0.42575933550252953	0.1374426711318697	0.20746825638144997	0.20746825638144997	0.20746825638144997	0.1374426711318697	0.2887055515198669	0.15710317576457664	0.25207416550350586	0.003165748028777301	0.003165748028777301	0.14852914949062188	0.12835191249029773	0.003165748028777301	0.0	0.14852914949062188	0.12835191249029773	0.003165748028777301	0.10244906047112468	0.153154547367489	0.10244906047112468	0.17561365609464274	0.12835191249029773	0.003165748028777301	0.003165748028777301	0.003165748028777301
G4-K4	0.03591489902911911	0.0638789705341302	0.1184806860313034	0.0638789705341302	0.2877381513522123	0.21880058084967294	0.4870156613077054	0.0638789705341302	0.2210822858752639	0.0638789705341302	0.1184806860313034	0.1184806860313034	0.09214769237669637	0.34921137116556883	0.08609509396719812	0.18765529581847626	0.0638789705341302	0.0638789705341302	0.03591489902911911	0.1184806860313034	0.1184806860313034	0.06652552681746934	0.1784462052080999	0.0638789705341302	0.35705954925362116	0.08609509396719812	0.1184806860313034	0.1184806860313034	0.1184806860313034	0.08609509396719812	0.16338870562403232	0.0638789705341302	0.20312260812264699	0.14622044190433653	0.14622044190433653	0.0	0.033978498901135815	0.14622044190433653	0.14852914949062188	0.0	0.033978498901135815	0.14622044190433653	0.05147900819401677	0.00544689348584079	0.05147900819401677	0.08507564989584804	0.033978498901135815	0.14622044190433653	0.14622044190433653	0.14622044190433653
G4-K5	0.05854042344919899	0.031455989483361486	0.08947671995814477	0.031455989483361486	0.2652233490475222	0.2371340729004663	0.47450660522902327	0.031455989483361486	0.19466919946765635	0.031455989483361486	0.08947671995814477	0.08947671995814477	0.11345352371385893	0.3644843320267786	0.108720618387278	0.16270431384419606	0.031455989483361486	0.031455989483361486	0.05854042344919899	0.08947671995814477	0.08947671995814477	0.03417868332088432	0.1493191582361411	0.031455989483361486	0.34073097786815654	0.108720618387278	0.08947671995814477	0.08947671995814477	0.08947671995814477	0.108720618387278	0.1830226251317147	0.031455989483361486	0.2307634023480876	0.12593233447875152	0.12593233447875152	0.033978498901135815	0.0	0.12593233447875152	0.12835191249029773	0.033978498901135815	0.0	0.12593233447875152	0.08517710642076304	0.028531605415295022	0.08517710642076304	0.054363457536367864	0.0	0.12593233447875152	0.12593233447875152	0.12593233447875152
G4-L1	0.1784462052080999	0.15481128761987378	0.20544240602943212	0.15481128761987378	0.1869439038777178	0.33429388479724664	0.4369012125493446	0.15481128761987378	0.09937718383048703	0.15481128761987378	0.20544240602943212	0.20544240602943212	0.2263654861096789	0.44542461335838746	0.13504246762011762	0.26934361765762926	0.15481128761987378	0.15481128761987378	0.1784462052080999	0.20544240602943212	0.20544240602943212	0.15753397408833408	0.041884793331726795	0.15481128761987378	0.42469652398088364	0.13504246762011762	0.20544240602943212	0.20544240602943212	0.20544240602943212	0.13504246762011762	0.2870741566608865	0.15481128761987378	0.2502934142717299	0.0	0.0	0.14622044190433653	0.12593233447875152	0.0	0.003165748028777301	0.14622044190433653	0.12593233447875152	0.0	0.09988332839100604	0.15087088821767183	0.09988332839100604	0.1734496748972281	0.12593233447875152	0.0	0.0	0.0
G4-L3	0.08609509396719812	0.11405916547220922	0.1657339894229282	0.11405916547220922	0.25523256580236464	0.2594616584858696	0.470422467087019	0.11405916547220922	0.18217336656576708	0.11405916547220922	0.1657339894229282	0.1657339894229282	0.13940099576832116	0.3830846259493115	0.03781232907306848	0.2312005365829144	0.11405916547220922	0.11405916547220922	0.08609509396719812	0.1657339894229282	0.1657339894229282	0.11670571431420239	0.13504246762011762	0.11405916547220922	0.39152397867728034	0.03781232907306848	0.1657339894229282	0.1657339894229282	0.1657339894229282	0.03781232907306848	0.20693394638847046	0.11405916547220922	0.16710065553153228	0.09988332839100604	0.09988332839100604	0.05147900819401677	0.08517710642076304	0.09988332839100604	0.10244906047112468	0.05147900819401677	0.08517710642076304	0.09988332839100604	0.0	0.05664550100546802	0.0	0.13356613655463154	0.08517710642076304	0.09988332839100604	0.09988332839100604	0.09988332839100604
G4-L4	0.030576351944187893	0.05854042344919899	0.11345352371385893	0.05854042344919899	0.28309483740249036	0.21447474915944656	0.48368223254953774	0.05854042344919899	0.21602079274054448	0.05854042344919899	0.11345352371385893	0.11345352371385893	0.08712053005925188	0.34560767919494123	0.0807565468822669	0.1830226251317147	0.05854042344919899	0.05854042344919899	0.030576351944187893	0.11345352371385893	0.11345352371385893	0.06118697972412516	0.17310765812316867	0.05854042344919899	0.3533929636721874	0.0807565468822669	0.11345352371385893	0.11345352371385893	0.11345352371385893	0.0807565468822669	0.15875603493727078	0.05854042344919899	0.20677235967824492	0.15087088821767183	0.15087088821767183	0.00544689348584079	0.028531605415295022	0.15087088821767183	0.153154547367489	0.00544689348584079	0.028531605415295022	0.15087088821767183	0.05664550100546802	0.0	0.05664550100546802	0.07991686670422071	0.028531605415295022	0.15087088821767183	0.15087088821767183	0.15087088821767183
G4-L5	0.08609509396719812	0.11405916547220922	0.1657339894229282	0.11405916547220922	0.25523256580236464	0.2594616584858696	0.470422467087019	0.11405916547220922	0.18217336656576708	0.11405916547220922	0.1657339894229282	0.1657339894229282	0.13940099576832116	0.3830846259493115	0.03781232907306848	0.2312005365829144	0.11405916547220922	0.11405916547220922	0.08609509396719812	0.1657339894229282	0.1657339894229282	0.11670571431420239	0.13504246762011762	0.11405916547220922	0.39152397867728034	0.03781232907306848	0.1657339894229282	0.1657339894229282	0.1657339894229282	0.03781232907306848	0.20693394638847046	0.11405916547220922	0.16710065553153228	0.09988332839100604	0.09988332839100604	0.05147900819401677	0.08517710642076304	0.09988332839100604	0.10244906047112468	0.05147900819401677	0.08517710642076304	0.09988332839100604	0.0	0.05664550100546802	0.0	0.13356613655463154	0.08517710642076304	0.09988332839100604	0.09988332839100604	0.09988332839100604
G4-M1	0.10739924037044703	0.08308935026340766	0.13525536633349597	0.08308935026340766	0.2994093756539223	0.2695331576588764	0.4921718931566636	0.08308935026340766	0.1413589108081828	0.08308935026340766	0.13525536633349597	0.13525536633349597	0.15691047150721255	0.32753468626030896	0.1549752396334079	0.20157284849996215	0.08308935026340766	0.08308935026340766	0.10739924037044703	0.13525536633349597	0.13525536633349597	0.08566689658554474	0.19466919946765635	0.08308935026340766	0.36506834892741336	0.1549752396334079	0.13525536633349597	0.13525536633349597	0.13525536633349597	0.1549752396334079	0.22006936745137315	0.08308935026340766	0.2652669680695725	0.1734496748972281	0.1734496748972281	0.08507564989584804	0.054363457536367864	0.1734496748972281	0.17561365609464274	0.08507564989584804	0.054363457536367864	0.1734496748972281	0.13356613655463154	0.07991686670422071	0.13356613655463154	0.0	0.054363457536367864	0.1734496748972281	0.1734496748972281	0.1734496748972281
G4-M2	0.05854042344919899	0.031455989483361486	0.08947671995814477	0.031455989483361486	0.2652233490475222	0.2371340729004663	0.47450660522902327	0.031455989483361486	0.19466919946765635	0.031455989483361486	0.08947671995814477	0.08947671995814477	0.11345352371385893	0.3644843320267786	0.108720618387278	0.16270431384419606	0.031455989483361486	0.031455989483361486	0.05854042344919899	0.08947671995814477	0.08947671995814477	0.03417868332088432	0.1493191582361411	0.031455989483361486	0.34073097786815654	0.108720618387278	0.08947671995814477	0.08947671995814477	0.08947671995814477	0.108720618387278	0.1830226251317147	0.031455989483361486	0.2307634023480876	0.12593233447875152	0.12593233447875152	0.033978498901135815	0.0	0.12593233447875152	0.12835191249029773	0.033978498901135815	0.0	0.12593233447875152	0.08517710642076304	0.028531605415295022	0.08517710642076304	0.054363457536367864	0.0	0.12593233447875152	0.12593233447875152	0.12593233447875152
G4-M3	0.1784462052080999	0.15481128761987378	0.20544240602943212	0.15481128761987378	0.1869439038777178	0.33429388479724664	0.4369012125493446	0.15481128761987378	0.09937718383048703	0.15481128761987378	0.20544240602943212	0.20544240602943212	0.2263654861096789	0.44542461335838746	0.13504246762011762	0.26934361765762926	0.15481128761987378	0.15481128761987378	0.1784462052080999	0.20544240602943212	0.20544240602943212	0.15753397408833408	0.041884793331726795	0.15481128761987378	0.42469652398088364	0.13504246762011762	0.20544240602943212	0.20544240602943212	0.20544240602943212	0.13504246762011762	0.2870741566608865	0.15481128761987378	0.2502934142717299	0.0	0.0	0.14622044190433653	0.12593233447875152	0.0	0.003165748028777301	0.14622044190433653	0.12593233447875152	0.0	0.09988332839100604	0.15087088821767183	0.09988332839100604	0.1734496748972281	0.12593233447875152	0.0	0.0	0.0
G4-M4	0.1784462052080999	0.15481128761987378	0.20544240602943212	0.15481128761987378	0.1869439038777178	0.33429388479724664	0.4369012125493446	0.15481128761987378	0.09937718383048703	0.15481128761987378	0.20544240602943212	0.20544240602943212	0.2263654861096789	0.44542461335838746	0.13504246762011762	0.26934361765762926	0.15481128761987378	0.15481128761987378	0.1784462052080999	0.20544240602943212	0.20544240602943212	0.15753397408833408	0.041884793331726795	0.15481128761987378	0.42469652398088364	0.13504246762011762	0.20544240602943212	0.20544240602943212	0.20544240602943212	0.13504246762011762	0.2870741566608865	0.15481128761987378	0.2502934142717299	0.0	0.0	0.14622044190433653	0.12593233447875152	0.0	0.003165748028777301	0.14622044190433653	0.12593233447875152	0.0	0.09988332839100604	0.15087088821767183	0.09988332839100604	0.1734496748972281	0.12593233447875152	0.0	0.0	0.0
G4-M5	0.1784462052080999	0.15481128761987378	0.20544240602943212	0.15481128761987378	0.1869439038777178	0.33429388479724664	0.4369012125493446	0.15481128761987378	0.09937718383048703	0.15481128761987378	0.20544240602943212	0.20544240602943212	0.2263654861096789	0.44542461335838746	0.13504246762011762	0.26934361765762926	0.15481128761987378	0.15481128761987378	0.1784462052080999	0.20544240602943212	0.20544240602943212	0.15753397408833408	0.041884793331726795	0.15481128761987378	0.42469652398088364	0.13504246762011762	0.20544240602943212	0.20544240602943212	0.20544240602943212	0.13504246762011762	0.2870741566608865	0.15481128761987378	0.2502934142717299	0.0	0.0	0.14622044190433653	0.12593233447875152	0.0	0.003165748028777301	0.14622044190433653	0.12593233447875152	0.0	0.09988332839100604	0.15087088821767183	0.09988332839100604	0.1734496748972281	0.12593233447875152	0.0	0.0	0.0
